기사번호,문장번호,부모Claim번호,Claim번호,원문,분야,12개항목상태,12개항목공식조회가능,통계표검색시도,항목정보조회시도,기간정보조회시도,현재상태,현재중단단계,현재사유,대표문제,보조문제,다음실행단계,개선전상태,개선전사유,개선후상태,개선후사유,개선판정,재분류결과,재분류사유,다음경로,공식통계표,공식값출처,실행횟수,코드버전,데이터버전,기록시각,최신결과상태,최신결과단계,최신결과사유,최신개선판정,최신자식Claim번호,최신공식조회여부,최신공식통계표,최신공식좌표,최신공식값,최신계산값,최신판정,최신공표확인,최신공식값출처,최신결과출처,최신실행번호,최신기록시각,반영된결과수,남은작업,현재문제묶음,세부문제유형,세부문제설명,해결방법,처리우선순위,대표실행묶음
A02203,8,A02203_8,A02203_8,가공식품의 생활 물가 상승률 기여도는 작년 하반기 0.15%포인트에서 올해 0.34%포인트로 두 배 이상 확대됐다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,예,3,3,0,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,,SEMANTIC_MAPPING~KOSIS_METADATA,HOLD,KOSIS_METADATA_UNAVAILABLE,HOLD,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,,,,,,1,,,,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,A02203_8,아니오,,,,,UNDETERMINED,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T23:22:55.628036+00:00,1,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,OFFICIAL_METADATA_LOOKUP,찾은 통계표의 항목·기간·분류 구조를 가져오지 못함,공식 표 구조 조회를 재시도하고 대체 공식 메타데이터 경로를 확인,3,
A02219,6,A02219_6,A02219_6,이전 최대 규모는 2000년대 초 17조5500억원의 김대중 정부의 농가 부채 탕감 정책이었다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=SOURCE | dimension=NOT_APPLICABLE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,예,1,11,0,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,,SEMANTIC_MAPPING~KOSIS_METADATA,HOLD,KOSIS_METADATA_UNAVAILABLE,HOLD,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,,,,,,1,,,,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,A02219_6,아니오,,,,,UNDETERMINED,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T22:47:08.689429+00:00,1,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,OFFICIAL_METADATA_LOOKUP,찾은 통계표의 항목·기간·분류 구조를 가져오지 못함,공식 표 구조 조회를 재시도하고 대체 공식 메타데이터 경로를 확인,3,
A02258,26,A02258_26,A02258_26,"올해 1분기 우리나라 성장률은 -0.2%로 역성장했는데, 설비 투자 성장률은 이보다 낮은 -0.4%였다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=SOURCE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,예,1,4,0,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,,SEMANTIC_MAPPING~KOSIS_METADATA,HOLD,KOSIS_METADATA_UNAVAILABLE,HOLD,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,,,,,,1,,,,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,A02258_26,아니오,,,,,UNDETERMINED,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T23:05:21.848539+00:00,1,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,OFFICIAL_METADATA_LOOKUP,찾은 통계표의 항목·기간·분류 구조를 가져오지 못함,공식 표 구조 조회를 재시도하고 대체 공식 메타데이터 경로를 확인,3,
A02293,6,A02293_6,A02293_6,월별 출생아 수는 지난해 7월(7.8%) 이후 10개월째 증가세를 보이고 있다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,예,2,11,0,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,,SEMANTIC_MAPPING~KOSIS_METADATA,HOLD,KOSIS_METADATA_UNAVAILABLE,HOLD,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,,,,,,1,,,,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,A02293_6,아니오,,,,,UNDETERMINED,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T23:13:21.162974+00:00,1,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,OFFICIAL_METADATA_LOOKUP,찾은 통계표의 항목·기간·분류 구조를 가져오지 못함,공식 표 구조 조회를 재시도하고 대체 공식 메타데이터 경로를 확인,3,
A02343,21,A02343_21,A02343_21,"수출, 기계류 내수 출하, 건설 수주 등 지표를 토대로 향후 경기 국면을 예고해 주는 선행종합지수 순환변동치는 100.9로 100을 웃돌았지만, 전월 대비 0.1포인트 하락했다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=SOURCE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,예,4,7,0,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,,SEMANTIC_MAPPING~KOSIS_METADATA,HOLD,KOSIS_METADATA_UNAVAILABLE,HOLD,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,,,,,,1,,,,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,A02343_21,아니오,,,,,UNDETERMINED,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T22:48:10.660545+00:00,1,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,OFFICIAL_METADATA_LOOKUP,찾은 통계표의 항목·기간·분류 구조를 가져오지 못함,공식 표 구조 조회를 재시도하고 대체 공식 메타데이터 경로를 확인,3,
A02357,4,A02357_4,A02357_4,산업 생산은 지난 4월(-0.8%) 이후 두 달 연속 감소세다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=MISSING | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,2,20,0,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,,SEMANTIC_MAPPING~KOSIS_METADATA,HOLD,KOSIS_METADATA_UNAVAILABLE,HOLD,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,,,,,,1,,,,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,A02357_4,아니오,,,,,UNDETERMINED,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T23:01:12.116449+00:00,1,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,OFFICIAL_METADATA_LOOKUP,찾은 통계표의 항목·기간·분류 구조를 가져오지 못함,공식 표 구조 조회를 재시도하고 대체 공식 메타데이터 경로를 확인,3,
A02385,19,A02385_19,A02385_19,◇대통령 ”라면 2000원” 발언에도 치솟은 물가 또 다른 불황형 소비 품목인 라면도 지난달 6.9% 올랐다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,예,3,2,0,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,,SEMANTIC_MAPPING~KOSIS_METADATA,HOLD,KOSIS_METADATA_UNAVAILABLE,HOLD,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,,,,,,1,,,,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,A02385_19,아니오,,,,,UNDETERMINED,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T23:24:52.284915+00:00,1,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,OFFICIAL_METADATA_LOOKUP,찾은 통계표의 항목·기간·분류 구조를 가져오지 못함,공식 표 구조 조회를 재시도하고 대체 공식 메타데이터 경로를 확인,3,
A02385,22,A02385_22,A02385_22,"이재명 대통령이 취임 닷새 만인 지난달 9일 “라면 한 개에 2000원도 한다는데, 진짜냐”며 요주의 품목으로 라면을 콕 짚어 언급했지만, 라면을 포함한 가공식품 물가는 고공 행진하고 있다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,예,3,2,0,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,,SEMANTIC_MAPPING~KOSIS_METADATA,HOLD,KOSIS_METADATA_UNAVAILABLE,HOLD,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,,,,,,1,,,,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,A02385_22,아니오,,,,,UNDETERMINED,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T23:24:57.579846+00:00,1,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,OFFICIAL_METADATA_LOOKUP,찾은 통계표의 항목·기간·분류 구조를 가져오지 못함,공식 표 구조 조회를 재시도하고 대체 공식 메타데이터 경로를 확인,3,
A02385,25,A02385_25,A02385_25,"통계청이 집계하는 가공식품 품목 73개 가운데 라면과 초콜릿(20.4%), 고추장(14.2%), 김치(14.2%), 빵(6.4%) 등 62개 가격이 올라 지난달 가공식품 물가는 4.6%나 뛰었다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=SOURCE,예,3,2,0,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,,SEMANTIC_MAPPING~KOSIS_METADATA,HOLD,KOSIS_METADATA_UNAVAILABLE,HOLD,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,,,,,,1,,,,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,A02385_25,아니오,,,,,UNDETERMINED,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T23:24:57.916376+00:00,1,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,OFFICIAL_METADATA_LOOKUP,찾은 통계표의 항목·기간·분류 구조를 가져오지 못함,공식 표 구조 조회를 재시도하고 대체 공식 메타데이터 경로를 확인,3,
A02395,19,A02395_19,A02395_19,2005년 인구조사에서는 남북 이산가족 유무를 물었는데 총 71만5968명의 국민이 “북한에 가족이나 친인척이 있다”고 답했다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,예,1,2,0,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,,SEMANTIC_MAPPING~KOSIS_METADATA,HOLD,KOSIS_METADATA_UNAVAILABLE,HOLD,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,,,,,,1,,,,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,A02395_19,아니오,,,,,UNDETERMINED,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T23:13:25.988180+00:00,1,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,OFFICIAL_METADATA_LOOKUP,찾은 통계표의 항목·기간·분류 구조를 가져오지 못함,공식 표 구조 조회를 재시도하고 대체 공식 메타데이터 경로를 확인,3,
A02491,1,A02491_1,A02491_1,이달 1~10일 수출이 전년 같은 달 대비 9.5% 증가했다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=MISSING | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,4,18,4,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,,SEMANTIC_MAPPING~KOSIS_METADATA,HOLD,KOSIS_METADATA_UNAVAILABLE,HOLD,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,,,,,,1,,,,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,A02491_1,아니오,,,,,UNDETERMINED,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-23T00:17:09.037879+00:00,1,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,OFFICIAL_METADATA_LOOKUP,찾은 통계표의 항목·기간·분류 구조를 가져오지 못함,공식 표 구조 조회를 재시도하고 대체 공식 메타데이터 경로를 확인,3,
A02491,5,A02491_5,A02491_5,수입액은 200억 달러로 전년 동기 대비 1.8% 증가했다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,예,1,20,5,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,,SEMANTIC_MAPPING~KOSIS_METADATA,HOLD,KOSIS_METADATA_UNAVAILABLE,HOLD,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,,,,,,1,,,,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,A02491_5,아니오,,,,,UNDETERMINED,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-23T00:17:12.692020+00:00,1,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,OFFICIAL_METADATA_LOOKUP,찾은 통계표의 항목·기간·분류 구조를 가져오지 못함,공식 표 구조 조회를 재시도하고 대체 공식 메타데이터 경로를 확인,3,
A02492,14,A02492_14,A02492_14,재정 적자를 GDP의 3% 이내로 관리해야 한다는 정부의 재정 준칙을 2020년부터 6년 연속 위반하게 된다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=NOT_APPLICABLE,예,2,14,0,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,,SEMANTIC_MAPPING~KOSIS_METADATA,HOLD,KOSIS_METADATA_UNAVAILABLE,HOLD,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,,,,,,1,,,,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,A02492_14,아니오,,,,,UNDETERMINED,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T23:06:15.580303+00:00,1,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,OFFICIAL_METADATA_LOOKUP,찾은 통계표의 항목·기간·분류 구조를 가져오지 못함,공식 표 구조 조회를 재시도하고 대체 공식 메타데이터 경로를 확인,3,
A02569,25,A02569_25,A02569_25,커피숍 아르바이트 등 숙박·음식점업 취업자는 지난 5월 감소세로 돌아선 데 이어 지난달에도 1년 전 대비 3만8000명 줄었다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,예,1,1,1,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,,SEMANTIC_MAPPING~KOSIS_METADATA,HOLD,KOSIS_METADATA_UNAVAILABLE,HOLD,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,,,,,,1,,,,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,A02569_25,아니오,,,,,UNDETERMINED,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T22:57:27.432678+00:00,1,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,OFFICIAL_METADATA_LOOKUP,찾은 통계표의 항목·기간·분류 구조를 가져오지 못함,공식 표 구조 조회를 재시도하고 대체 공식 메타데이터 경로를 확인,3,
A02569,4,A02569_4,A02569_4,16일 통계청은 ‘2025년 6월 고용 동향’에서 지난달 취업자가 2909만1000명으로 전년 동월 대비 18만3000명 늘었다고 밝혔다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=SOURCE | calculation=SOURCE | condition=NOT_APPLICABLE | source_hint=SOURCE,예,1,1,0,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,,SEMANTIC_MAPPING~KOSIS_METADATA,HOLD,KOSIS_METADATA_UNAVAILABLE,HOLD,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,,,,,,1,,,,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,A02569_4,아니오,,,,,UNDETERMINED,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T22:57:19.456440+00:00,1,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,OFFICIAL_METADATA_LOOKUP,찾은 통계표의 항목·기간·분류 구조를 가져오지 못함,공식 표 구조 조회를 재시도하고 대체 공식 메타데이터 경로를 확인,3,
A02603,5,A02603_5,A02603_5,물가상승률은 지난 8월 SK텔레콤 해킹 사태에 따른 요금 인하 효과로 1%대로 내려갔다가 다시 반등했다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=MISSING | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,3,2,0,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,,SEMANTIC_MAPPING~KOSIS_METADATA,HOLD,KOSIS_METADATA_UNAVAILABLE,HOLD,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,,,,,,1,,,,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,A02603_5,아니오,,,,,UNDETERMINED,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T23:26:35.323523+00:00,1,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,OFFICIAL_METADATA_LOOKUP,찾은 통계표의 항목·기간·분류 구조를 가져오지 못함,공식 표 구조 조회를 재시도하고 대체 공식 메타데이터 경로를 확인,3,
A02605,1,A02605_1,A02605_1,지난달 생활물가지수가 2.5% 상승했다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=MISSING | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,1,1,0,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,,SEMANTIC_MAPPING~KOSIS_METADATA,HOLD,KOSIS_METADATA_UNAVAILABLE,HOLD,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,,,,,,1,,,,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,A02605_1,아니오,,,,,UNDETERMINED,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T23:27:38.909855+00:00,1,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,OFFICIAL_METADATA_LOOKUP,찾은 통계표의 항목·기간·분류 구조를 가져오지 못함,공식 표 구조 조회를 재시도하고 대체 공식 메타데이터 경로를 확인,3,
A02606,4,A02606_4,A02606_4,올해 벼 재배 면적은 67만8000㏊로 전년(69만8000㏊)보다 2만㏊(2.9%) 감소한 것으로 집계됐다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=SOURCE | comparison=SOURCE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,예,2,1,0,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,,SEMANTIC_MAPPING~KOSIS_METADATA,HOLD,KOSIS_METADATA_UNAVAILABLE,HOLD,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,,,,,,2,,,,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,A02606_4,아니오,,,,,UNDETERMINED,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T22:47:06.084148+00:00,2,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,OFFICIAL_METADATA_LOOKUP,찾은 통계표의 항목·기간·분류 구조를 가져오지 못함,공식 표 구조 조회를 재시도하고 대체 공식 메타데이터 경로를 확인,3,
A02616,2,A02616_2,A02616_2,"국가데이터처에 따르면, 지난달 식료품·비주류 음료 물가는 5년 전(2020년 9월) 대비 22.9% 상승했다.",,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=MISSING | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,아니오,3,2,1,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,,SEMANTIC_MAPPING~KOSIS_METADATA,HOLD,KOSIS_METADATA_UNAVAILABLE,HOLD,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,,,,,,1,,,,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,A02616_2,아니오,,,,,UNDETERMINED,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T23:29:41.853994+00:00,1,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,OFFICIAL_METADATA_LOOKUP,찾은 통계표의 항목·기간·분류 구조를 가져오지 못함,공식 표 구조 조회를 재시도하고 대체 공식 메타데이터 경로를 확인,3,
A02632,1,A02632_1,A02632_1,지난달 취업자가 31만명 이상 증가했다.,,indicator=SOURCE | value=SOURCE | unit=SOURCE | time=SOURCE | frequency=SOURCE | region=NOT_APPLICABLE | population=NOT_APPLICABLE | dimension=NOT_APPLICABLE | comparison=NOT_APPLICABLE | calculation=SOURCE | condition=SOURCE | source_hint=NOT_APPLICABLE,예,1,1,1,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,,SEMANTIC_MAPPING~KOSIS_METADATA,HOLD,KOSIS_METADATA_UNAVAILABLE,HOLD,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,,,,,,1,,,,HOLD,KOSIS_METADATA,KOSIS_METADATA_UNAVAILABLE,UNCHANGED,A02632_1,아니오,,,,,UNDETERMINED,,,clafact_final_completion_202608\full_registry_latest_live_20260823\claim_verification_results.jsonl,full_registry_latest_live_20260823,2026-08-22T22:57:35.364764+00:00,1,KOSIS_METADATA_UNAVAILABLE,OFFICIAL_PATH,OFFICIAL_METADATA_LOOKUP,찾은 통계표의 항목·기간·분류 구조를 가져오지 못함,공식 표 구조 조회를 재시도하고 대체 공식 메타데이터 경로를 확인,3,
